order_id,customer_id,full_name,email,phone,product_name,quantity,unit_price
ORD000287,CUST000287,User277,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,277,50000
ORD000288,CUST000288,User278,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,278,50000
ORD000289,CUST000289,User279,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,279,50000
ORD000290,CUST000290,User280,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,280,50000
ORD000291,CUST000291,User281,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,281,50000
ORD000292,CUST000292,User282,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,282,50000
ORD000293,CUST000293,User283,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,283,50000
ORD000294,CUST000294,User284,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,284,50000
ORD000295,CUST000295,User285,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,285,50000
ORD000296,CUST000296,User286,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,286,50000
ORD000297,CUST000297,User287,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,287,50000
ORD000298,CUST000298,User288,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,288,50000
ORD000299,CUST000299,User289,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,289,50000
ORD000300,CUST000300,User290,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,290,50000
ORD000301,CUST000301,User291,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,291,50000
ORD000302,CUST000302,User292,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,292,50000
ORD000303,CUST000303,User293,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,293,50000
ORD000304,CUST000304,User294,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,294,50000
ORD000305,CUST000305,User295,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,295,50000
ORD000306,CUST000306,User296,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,296,50000
ORD000307,CUST000307,User297,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,297,50000
ORD000308,CUST000308,User298,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,298,50000
ORD000309,CUST000309,User299,jandhyala.ramkrishna@gmail.com,9.20E+11,useless item,299,50000
ORD000310,CUST000310,User300,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,300,50000
ORD000311,CUST000311,User301,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,301,50000
ORD000312,CUST000312,User302,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,302,50000
ORD000313,CUST000313,User303,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,303,50000
ORD000314,CUST000314,User304,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,304,50000
ORD000315,CUST000315,User305,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,305,50000
ORD000316,CUST000316,User306,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,306,50000
ORD000317,CUST000317,User307,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,307,50000
ORD000318,CUST000318,User308,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,308,50000
ORD000319,CUST000319,User309,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,309,50000
ORD000320,CUST000320,User310,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,310,50000
ORD000321,CUST000321,User311,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,311,50000
ORD000322,CUST000322,User312,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,312,50000
ORD000323,CUST000323,User313,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,313,50000
ORD000324,CUST000324,User314,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,314,50000
ORD000325,CUST000325,User315,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,315,50000
ORD000326,CUST000326,User316,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,316,50000
ORD000327,CUST000327,User317,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,317,50000
ORD000328,CUST000328,User318,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,318,50000
ORD000329,CUST000329,User319,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,319,50000
ORD000330,CUST000330,User320,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,320,50000
ORD000331,CUST000331,User321,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,321,50000
ORD000332,CUST000332,User322,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,322,50000
ORD000333,CUST000333,User323,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,323,50000
ORD000334,CUST000334,User324,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,324,50000
ORD000335,CUST000335,User325,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,325,50000
ORD000336,CUST000336,User326,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,326,50000
ORD000337,CUST000337,User327,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,327,50000
ORD000338,CUST000338,User328,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,328,50000
ORD000339,CUST000339,User329,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,329,50000
ORD000340,CUST000340,User330,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,330,50000
ORD000341,CUST000341,User331,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,331,50000
ORD000342,CUST000342,User332,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,332,50000
ORD000343,CUST000343,User333,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,333,50000
ORD000344,CUST000344,User334,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,334,50000
ORD000345,CUST000345,User335,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,335,50000
ORD000346,CUST000346,User336,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,336,50000
ORD000347,CUST000347,User337,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,337,50000
ORD000348,CUST000348,User338,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,338,50000
ORD000349,CUST000349,User339,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,339,50000
ORD000350,CUST000350,User340,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,340,50000
ORD000351,CUST000351,User341,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,341,50000
ORD000352,CUST000352,User342,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,342,50000
ORD000353,CUST000353,User343,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,343,50000
ORD000354,CUST000354,User344,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,344,50000
ORD000355,CUST000355,User345,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,345,50000
ORD000356,CUST000356,User346,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,346,50000
ORD000357,CUST000357,User347,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,347,50000
ORD000358,CUST000358,User348,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,348,50000
ORD000359,CUST000359,User349,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,349,50000
ORD000360,CUST000360,User350,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,350,50000
ORD000361,CUST000361,User351,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,351,50000
ORD000362,CUST000362,User352,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,352,50000
ORD000363,CUST000363,User353,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,353,50000
ORD000364,CUST000364,User354,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,354,50000
ORD000365,CUST000365,User355,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,355,50000
ORD000366,CUST000366,User356,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,356,50000
ORD000367,CUST000367,User357,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,357,50000
ORD000368,CUST000368,User358,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,358,50000
ORD000369,CUST000369,User359,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,359,50000
ORD000370,CUST000370,User360,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,360,50000
ORD000371,CUST000371,User361,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,361,50000
ORD000372,CUST000372,User362,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,362,50000
ORD000373,CUST000373,User363,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,363,50000
ORD000374,CUST000374,User364,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,364,50000
ORD000375,CUST000375,User365,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,365,50000
ORD000376,CUST000376,User366,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,366,50000
ORD000377,CUST000377,User367,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,367,50000
ORD000378,CUST000378,User368,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,368,50000
ORD000379,CUST000379,User369,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,369,50000
ORD000380,CUST000380,User370,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,370,50000
ORD000381,CUST000381,User371,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,371,50000
ORD000382,CUST000382,User372,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,372,50000
ORD000383,CUST000383,User373,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,373,50000
ORD000384,CUST000384,User374,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,374,50000
ORD000385,CUST000385,User375,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,375,50000
ORD000386,CUST000386,User376,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,376,50000
ORD000387,CUST000387,User377,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,377,50000
ORD000388,CUST000388,User378,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,378,50000
ORD000389,CUST000389,User379,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,379,50000
ORD000390,CUST000390,User380,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,380,50000
ORD000391,CUST000391,User381,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,381,50000
ORD000392,CUST000392,User382,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,382,50000
ORD000393,CUST000393,User383,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,383,50000
ORD000394,CUST000394,User384,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,384,50000
ORD000395,CUST000395,User385,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,385,50000
ORD000396,CUST000396,User386,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,386,50000
ORD000397,CUST000397,User387,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,387,50000
ORD000398,CUST000398,User388,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,388,50000
ORD000399,CUST000399,User389,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,389,50000
ORD000400,CUST000400,User390,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,390,50000
ORD000401,CUST000401,User391,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,391,50000
ORD000402,CUST000402,User392,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,392,50000
ORD000403,CUST000403,User393,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,393,50000
ORD000404,CUST000404,User394,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,394,50000
ORD000405,CUST000405,User395,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,395,50000
ORD000406,CUST000406,User396,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,396,50000
ORD000407,CUST000407,User397,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,397,50000
ORD000408,CUST000408,User398,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,398,50000
ORD000409,CUST000409,User399,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,399,50000
ORD000410,CUST000410,User400,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,400,50000
ORD000411,CUST000411,User401,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,401,50000
ORD000412,CUST000412,User402,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,402,50000
ORD000413,CUST000413,User403,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,403,50000
ORD000414,CUST000414,User404,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,404,50000
ORD000415,CUST000415,User405,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,405,50000
ORD000416,CUST000416,User406,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,406,50000
ORD000417,CUST000417,User407,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,407,50000
ORD000418,CUST000418,User408,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,408,50000
ORD000419,CUST000419,User409,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,409,50000
ORD000420,CUST000420,User410,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,410,50000
ORD000421,CUST000421,User411,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,411,50000
ORD000422,CUST000422,User412,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,412,50000
ORD000423,CUST000423,User413,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,413,50000
ORD000424,CUST000424,User414,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,414,50000
ORD000425,CUST000425,User415,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,415,50000
ORD000426,CUST000426,User416,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,416,50000
ORD000427,CUST000427,User417,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,417,50000
ORD000428,CUST000428,User418,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,418,50000
ORD000429,CUST000429,User419,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,419,50000
ORD000430,CUST000430,User420,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,420,50000
ORD000431,CUST000431,User421,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,421,50000
ORD000432,CUST000432,User422,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,422,50000
ORD000433,CUST000433,User423,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,423,50000
ORD000434,CUST000434,User424,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,424,50000
ORD000435,CUST000435,User425,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,425,50000
ORD000436,CUST000436,User426,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,426,50000
ORD000437,CUST000437,User427,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,427,50000
ORD000438,CUST000438,User428,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,428,50000
ORD000439,CUST000439,User429,jandhyala.ramkrishna@gmail.com,9.20E+11,waste item,429,50000
ORD000440,CUST000440,User430,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,430,50000
ORD000441,CUST000441,User431,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,431,50000
ORD000442,CUST000442,User432,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,432,50000
ORD000443,CUST000443,User433,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,433,50000
ORD000444,CUST000444,User434,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,434,50000
ORD000445,CUST000445,User435,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,435,50000
ORD000446,CUST000446,User436,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,436,50000
ORD000447,CUST000447,User437,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,437,50000
ORD000448,CUST000448,User438,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,438,50000
ORD000449,CUST000449,User439,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,439,50000
ORD000450,CUST000450,User440,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,440,50000
ORD000451,CUST000451,User441,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,441,50000
ORD000452,CUST000452,User442,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,442,50000
ORD000453,CUST000453,User443,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,443,50000
ORD000454,CUST000454,User444,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,444,50000
ORD000455,CUST000455,User445,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,445,50000
ORD000456,CUST000456,User446,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,446,50000
ORD000457,CUST000457,User447,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,447,50000
ORD000458,CUST000458,User448,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,448,50000
ORD000459,CUST000459,User449,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,449,50000
ORD000460,CUST000460,User450,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,450,50000
ORD000461,CUST000461,User451,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,451,50000
ORD000462,CUST000462,User452,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,452,50000
ORD000463,CUST000463,User453,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,453,50000
ORD000464,CUST000464,User454,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,454,50001
ORD000465,CUST000465,User455,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,455,50002
ORD000466,CUST000466,User456,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,456,50003
ORD000467,CUST000467,User457,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,457,50004
ORD000468,CUST000468,User458,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,458,50005
ORD000469,CUST000469,User459,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,459,50006
ORD000470,CUST000470,User460,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,460,50007
ORD000471,CUST000471,User461,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,461,50008
ORD000472,CUST000472,User462,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,462,50009
ORD000473,CUST000473,User463,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,463,50010
ORD000474,CUST000474,User464,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,464,50011
ORD000475,CUST000475,User465,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,465,50012
ORD000476,CUST000476,User466,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,466,50013
ORD000477,CUST000477,User467,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,467,50014
ORD000478,CUST000478,User468,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,468,50015
ORD000479,CUST000479,User469,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,469,50016
ORD000480,CUST000480,User470,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,470,50017
ORD000481,CUST000481,User471,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,471,50018
ORD000482,CUST000482,User472,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,472,50019
ORD000483,CUST000483,User473,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,473,50020
ORD000484,CUST000484,User474,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,474,50021
ORD000485,CUST000485,User475,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,475,50022
ORD000486,CUST000486,User476,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,476,50023
ORD000487,CUST000487,User477,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,477,50024
ORD000488,CUST000488,User478,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,478,50025
ORD000489,CUST000489,User479,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,479,50026
ORD000490,CUST000490,User480,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,480,50027
ORD000491,CUST000491,User481,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,481,50028
ORD000492,CUST000492,User482,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,482,50029
ORD000493,CUST000493,User483,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,483,50030
ORD000494,CUST000494,User484,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,484,50031
ORD000495,CUST000495,User485,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,485,50032
ORD000496,CUST000496,User486,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,486,50033
ORD000497,CUST000497,User487,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,487,50034
ORD000498,CUST000498,User488,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,488,50035
ORD000499,CUST000499,User489,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,489,50036
ORD000500,CUST000500,User490,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,490,50037
ORD000501,CUST000501,User491,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,491,50038
ORD000502,CUST000502,User492,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,492,50039
ORD000503,CUST000503,User493,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,493,50040
ORD000504,CUST000504,User494,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,494,50041
ORD000505,CUST000505,User495,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,495,50042
ORD000506,CUST000506,User496,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,496,50043
ORD000507,CUST000507,User497,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,497,50044
ORD000508,CUST000508,User498,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,498,50045
ORD000509,CUST000509,User499,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,499,50046
ORD000510,CUST000510,User500,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,500,50047
ORD000511,CUST000511,User501,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,501,50048
ORD000512,CUST000512,User502,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,502,50049
ORD000513,CUST000513,User503,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,503,50050
ORD000514,CUST000514,User504,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,504,50051
ORD000515,CUST000515,User505,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,505,50052
ORD000516,CUST000516,User506,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,506,50053
ORD000517,CUST000517,User507,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,507,50054
ORD000518,CUST000518,User508,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,508,50055
ORD000519,CUST000519,User509,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,509,50056
ORD000520,CUST000520,User510,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,510,50057
ORD000521,CUST000521,User511,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,511,50058
ORD000522,CUST000522,User512,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,512,50059
ORD000523,CUST000523,User513,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,513,50060
ORD000524,CUST000524,User514,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,514,50061
ORD000525,CUST000525,User515,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,515,50062
ORD000526,CUST000526,User516,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,516,50063
ORD000527,CUST000527,User517,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,517,50064
ORD000528,CUST000528,User518,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,518,50065
ORD000529,CUST000529,User519,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,519,50066
ORD000530,CUST000530,User520,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,520,50067
ORD000531,CUST000531,User521,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,521,50068
ORD000532,CUST000532,User522,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,522,50069
ORD000533,CUST000533,User523,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,523,50070
ORD000534,CUST000534,User524,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,524,50071
ORD000535,CUST000535,User525,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,525,50072
ORD000536,CUST000536,User526,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,526,50073
ORD000537,CUST000537,User527,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,527,50074
ORD000538,CUST000538,User528,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,528,50075
ORD000539,CUST000539,User529,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,529,50076
ORD000540,CUST000540,User530,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,530,50077
ORD000541,CUST000541,User531,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,531,50078
ORD000542,CUST000542,User532,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,532,50079
ORD000543,CUST000543,User533,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,533,50080
ORD000544,CUST000544,User534,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,534,50081
ORD000545,CUST000545,User535,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,535,50082
ORD000546,CUST000546,User536,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,536,50083
ORD000547,CUST000547,User537,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,537,50084
ORD000548,CUST000548,User538,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,538,50085
ORD000549,CUST000549,User539,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,539,50086
ORD000550,CUST000550,User540,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,540,50087
ORD000551,CUST000551,User541,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,541,50088
ORD000552,CUST000552,User542,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,542,50089
ORD000553,CUST000553,User543,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,543,50090
ORD000554,CUST000554,User544,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,544,50091
ORD000555,CUST000555,User545,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,545,50092
ORD000556,CUST000556,User546,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,546,50093
ORD000557,CUST000557,User547,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,547,50094
ORD000558,CUST000558,User548,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,548,50095
ORD000559,CUST000559,User549,jandhyala.ramkrishna@gmail.com,9.20E+11,iPhone,549,50096
ORD000560,CUST000560,User550,jandhyala.ramkrishna@gmail.com,9.20E+11,samsung ,550,50097
ORD000561,CUST000561,User551,jandhyala.ramkrishna@gmail.com,9.20E+11,nokia,551,50098
ORD000562,CUST000562,User552,jandhyala.ramkrishna@gmail.com,9.20E+11,oppo,552,50099
